COVID19 статистике,2020-03-10,
COVID-19 статистике заражени,Заражено укупно,
Ранк,Територија,Вредност
1,Град Београд,5.0
2,Град Ниш,4.0
3,Бачка Топола,1.0
3,Панчево,1.0
3,Кикинда,1.0
6,Бајина Башта,0.0
6,Баточина,0.0
6,Бела Паланка,0.0
6,Блаце,0.0
6,Богатић,0.0
6,Бојник,0.0
6,Бољевац,0.0
6,Бор,0.0
6,Босилеград,0.0
6,Брус,0.0
6,Бујановац,0.0
6,Ваљево,0.0
6,Варварин,0.0
6,Велика Плана,0.0
6,Велико Градиште,0.0
6,Владимирци,0.0
6,Владичин Хан,0.0
6,Власотинце,0.0
6,Врање,0.0
6,Врњачка Бања,0.0
6,Гаџин Хан,0.0
6,Голубац,0.0
6,Горњи Милановац,0.0
6,Деспотовац,0.0
6,Димитровград,0.0
6,Дољевац,0.0
6,Жабари,0.0
6,Жагубица,0.0
6,Житорађа,0.0
6,Зајечар,0.0
6,Ивањица,0.0
6,Кладово,0.0
6,Кнић,0.0
6,Књажевац,0.0
6,Косјерић,0.0
6,Коцељева,0.0
6,Крагујевац,0.0
6,Краљево,0.0
6,Крупањ,0.0
6,Крушевац,0.0
6,Куршумлија,0.0
6,Кучево,0.0
6,Лајковац,0.0
6,Лебане,0.0
6,Лесковац ,0.0
6,Лозница,0.0
6,Лучани,0.0
6,Љиг,0.0
6,Љубовија,0.0
6,Мајданпек,0.0
6,Мали Зворник,0.0
6,Мало Црниће,0.0
6,Медвеђа,0.0
6,Мерошина,0.0
6,Мионица,0.0
6,Неготин,0.0
6,Нова Варош,0.0
6,Нови Пазар,0.0
6,Осечина,0.0
6,Параћин,0.0
6,Петровац на Млави,0.0
6,Пирот,0.0
6,Пожаревац,0.0
6,Пожега,0.0
6,Прешево,0.0
6,Прибој,0.0
6,Пријепоље,0.0
6,Прокупље,0.0
6,Ражањ,0.0
6,Рача,0.0
6,Рашка,0.0
6,Рековац,0.0
6,Јагодина,0.0
6,Свилајнац,0.0
6,Сврљиг,0.0
6,Сјеница,0.0
6,Смедерево,0.0
6,Смедеревска Паланка,0.0
6,Сокобања,0.0
6,Сурдулица,0.0
6,Ужице,0.0
6,Топола,0.0
6,Трговиште,0.0
6,Трстеник,0.0
6,Тутин,0.0
6,Ћићевац,0.0
6,Ћуприја,0.0
6,Уб,0.0
6,Црна Трава,0.0
6,Чајетина,0.0
6,Чачак,0.0
6,Шабац,0.0
6,Лапово,0.0
6,Костолац,0.0
6,Врањска Бања,0.0
6,Севојно,0.0
6,Ада,0.0
6,Алибунар,0.0
6,Апатин,0.0
6,Бач,0.0
6,Бачка Паланка,0.0
6,Бачки Петровац,0.0
6,Бела Црква,0.0
6,Беочин,0.0
6,Бечеј,0.0
6,Вршац,0.0
6,Жабаљ,0.0
6,Житиште,0.0
6,Зрењанин,0.0
6,Инђија,0.0
6,Ириг,0.0
6,Кањижа,0.0
6,Ковачица,0.0
6,Ковин,0.0
6,Кула,0.0
6,Мали Иђош,0.0
6,Нова Црња,0.0
6,Нови Бечеј,0.0
6,Нови Кнежевац,0.0
6,Нови Сад ,0.0
6,Опово,0.0
6,Оџаци,0.0
6,Пећинци,0.0
6,Пландиште,0.0
6,Рума,0.0
6,Сента,0.0
6,Сечањ,0.0
6,Сомбор,0.0
6,Србобран,0.0
6,Сремска Митровица,0.0
6,Сремски Карловци,0.0
6,Стара Пазова,0.0
6,Суботица,0.0
6,Темерин,0.0
6,Тител,0.0
6,Врбас,0.0
6,Чока,0.0
6,Шид,0.0
6,Александровац,0.0
6,Петроварадин,0.0
6,Алексинац,0.0
6,Аранђеловац,0.0
6,Ариље,0.0
6,Бабушница,0.0
